UID,day,success,mode,os,version,device1,device2,device_code1,device_code2,device_code3,mac1,mac2,ip1,ip2,wifi,geo_code,ip1_sub,ip2_sub
21262,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21264,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21265,10,9.0,6,3,1,1,1,0,0,1,0,0,1,0,0,1,1,0
21266,182,160.0,15,3,2,3,2,2,3,0,1,2,15,2,6,2,12,2
21268,14,12.0,5,2,1,1,1,0,0,1,0,0,2,0,0,1,2,0
21269,8,6.0,5,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21270,10,9.0,4,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0
21271,252,242.0,14,3,1,1,1,0,0,1,0,0,24,3,4,1,23,3
21272,19,19.0,2,1,2,1,1,0,0,1,0,0,6,0,0,0,6,0
21273,31,21.0,4,2,2,1,1,1,2,0,0,1,4,0,2,2,4,0
21274,83,83.0,8,2,2,1,1,1,2,0,1,1,15,1,2,1,10,1
21275,340,334.0,17,2,2,1,1,1,2,0,1,1,8,4,2,2,8,4
21278,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21279,6,5.0,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21281,21,19.0,7,2,1,1,1,0,0,1,0,0,3,2,0,0,3,2
21282,18,12.0,11,4,3,4,3,1,0,2,1,2,1,1,2,2,1,1
21283,7,7.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21284,187,115.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21286,12,5.0,3,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21287,106,83.0,15,2,2,1,1,0,0,1,0,0,9,1,2,1,9,1
21288,46,46.0,10,2,1,1,1,1,1,0,0,1,6,3,2,2,6,3
21289,15,15.0,5,1,2,1,1,1,1,0,1,1,3,0,1,1,1,0
21290,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21291,18,13.0,5,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21292,39,37.0,8,2,2,1,1,0,0,1,0,0,4,0,3,2,4,0
21293,30,29.0,7,2,2,1,1,1,3,0,0,1,6,1,0,1,4,1
21294,304,304.0,14,2,2,1,1,1,2,0,0,1,33,23,3,1,14,11
21295,4,4.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21296,47,47.0,6,2,2,1,1,1,2,0,0,1,8,1,3,2,7,1
21297,19,19.0,2,1,2,1,1,1,1,0,0,1,5,0,2,1,5,0
21298,18,13.0,9,1,1,1,1,1,1,0,1,2,2,0,2,1,2,0
21299,17,12.0,3,2,1,1,1,1,2,0,0,1,5,0,1,2,5,0
21300,15,15.0,4,2,2,1,1,1,2,0,0,2,5,1,1,2,5,1
21301,25,24.0,2,1,1,1,1,1,1,0,1,1,3,0,1,1,3,0
21302,4,2.0,2,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21303,137,83.0,3,2,1,1,1,1,2,0,0,1,9,0,1,2,9,0
21305,62,46.0,4,2,2,1,1,1,2,0,1,1,8,0,0,1,8,0
21307,3,3.0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
21308,12,12.0,1,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
21309,26,24.0,4,1,2,1,1,1,2,0,0,2,6,0,2,1,5,0
21310,13,13.0,7,1,1,1,1,1,1,0,1,1,3,0,2,1,3,0
21311,19,17.0,12,3,2,2,2,1,1,1,1,2,1,0,2,1,1,0
21313,16,11.0,3,2,1,1,1,1,1,0,0,1,2,0,2,1,2,0
21314,3,3.0,2,1,1,1,1,1,1,0,0,2,1,0,0,1,1,0
21315,14,11.0,6,2,4,3,1,1,0,0,1,3,3,0,1,2,3,0
21316,130,121.0,13,2,3,3,1,2,3,0,2,1,17,5,3,3,14,5
21317,34,34.0,9,2,2,2,1,0,0,1,0,0,6,2,1,1,6,2
21318,7,7.0,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21319,32,19.0,14,3,1,1,1,1,1,0,1,3,1,0,1,1,1,0
21320,30,29.0,3,1,1,1,1,1,2,0,0,1,5,0,0,1,5,0
21321,13,13.0,4,1,1,2,2,2,3,0,2,2,3,0,1,1,3,0
21323,1,1.0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
21324,24,18.0,11,2,2,1,1,1,2,0,1,2,4,0,1,1,4,0
21325,4,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
21326,10,10.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21327,44,22.0,6,3,1,1,1,1,2,0,1,1,7,0,1,1,6,0
21328,43,43.0,8,1,1,1,1,1,2,0,1,1,5,0,3,1,5,0
21329,101,87.0,7,2,3,2,2,3,4,0,3,3,5,0,2,1,5,0
21330,21,18.0,12,1,1,2,2,2,3,0,2,3,1,0,1,1,1,0
21331,9,5.0,5,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0
21332,64,64.0,13,2,2,1,1,1,2,0,1,1,8,4,2,2,6,3
21333,73,73.0,10,2,1,1,1,1,2,0,1,1,10,1,3,1,8,1
21334,9,9.0,2,1,2,1,1,1,1,0,0,1,2,0,2,1,2,0
21335,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21336,36,31.0,4,3,2,1,1,1,3,0,0,1,7,1,4,3,7,1
21337,65,55.0,9,1,2,2,2,2,0,0,2,3,3,0,1,1,3,0
21338,20,20.0,2,1,1,1,1,1,2,0,0,1,2,0,2,1,2,0
21339,18,18.0,2,1,2,1,1,1,2,0,0,2,4,0,2,1,4,0
21340,10,10.0,2,1,2,1,1,1,2,0,0,1,3,0,1,1,3,0
21341,31,28.0,6,3,4,2,2,1,2,1,2,2,7,0,2,1,6,0
21342,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21343,12,12.0,2,1,2,1,1,0,0,1,0,0,3,0,0,1,3,0
21345,3,2.0,3,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
21346,4,4.0,4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21347,176,109.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21348,9,9.0,4,1,1,1,1,1,2,0,2,1,3,0,1,1,3,0
21349,6,6.0,2,1,1,1,1,0,0,1,0,0,2,0,0,0,2,0
21350,81,79.0,11,2,2,1,1,1,2,0,1,1,10,2,2,1,9,2
21351,6,6.0,1,1,1,1,1,0,0,1,0,0,2,0,1,0,2,0
21352,81,73.0,7,2,2,2,2,2,2,0,2,2,2,0,2,1,1,0
21353,11,11.0,2,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0
21354,25,23.0,4,2,2,1,1,1,1,1,0,1,4,0,1,1,4,0
21355,11,9.0,3,2,2,1,2,0,0,1,0,0,3,0,0,0,3,0
21356,52,52.0,6,2,1,1,1,1,2,0,0,1,3,1,1,1,3,1
21357,24,24.0,4,1,2,1,1,1,2,0,1,1,5,0,1,2,4,0
21358,57,57.0,5,3,2,1,1,1,2,0,0,1,7,1,3,1,5,1
21359,38,37.0,3,1,2,1,1,1,2,0,1,1,6,0,1,1,5,0
21360,8,8.0,2,1,1,1,1,0,0,1,0,0,2,0,0,1,2,0
21361,18,18.0,6,1,1,1,1,1,1,0,1,1,2,0,2,1,2,0
21362,23,21.0,12,2,2,2,2,3,4,0,1,2,3,0,1,1,3,0
21363,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,0,1,2,0
21364,25,25.0,6,2,1,1,1,1,2,0,0,1,4,1,2,1,2,1
21365,75,71.0,7,2,2,1,1,0,0,1,0,0,17,0,1,2,17,0
21366,32,31.0,12,2,2,1,1,1,2,0,1,1,5,1,1,1,4,1
21367,61,57.0,7,3,2,2,2,2,5,0,2,2,4,0,1,1,4,0
21368,21,19.0,7,3,1,1,1,0,0,1,0,0,6,0,0,1,3,0
21369,17,17.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21370,7,7.0,7,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21371,38,34.0,7,2,3,2,3,1,2,1,1,2,11,0,1,6,11,0
21372,44,33.0,11,3,1,2,4,0,0,7,0,0,7,0,1,1,7,0
21373,87,52.0,10,2,1,1,1,1,2,0,1,1,6,1,0,1,6,1
21374,58,46.0,8,2,1,1,1,1,2,0,1,1,4,0,2,2,3,0
21375,18,16.0,4,3,1,2,1,1,2,0,2,2,1,0,1,2,1,0
21376,14,13.0,2,1,2,1,1,1,2,0,0,1,4,0,2,1,4,0
21377,43,43.0,6,2,2,1,1,0,0,1,0,0,11,2,5,0,10,2
21378,2,2.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21379,26,26.0,5,2,2,1,1,1,2,0,0,1,7,1,4,3,6,1
21380,11,10.0,8,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21381,8,8.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21382,9,6.0,3,2,1,1,1,1,1,0,0,2,2,0,0,1,2,0
21383,37,28.0,9,3,2,1,1,1,2,0,1,2,3,0,2,1,3,0
21384,12,11.0,4,2,1,1,1,1,1,0,1,1,3,0,1,1,3,0
21386,20,16.0,4,2,2,1,1,1,2,1,0,1,7,0,3,1,6,0
21387,15,14.0,3,2,1,1,1,1,2,0,0,1,2,0,0,1,1,0
21388,10,10.0,6,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21389,52,49.0,15,3,2,2,2,1,1,1,1,2,3,0,2,1,3,0
21390,14,13.0,5,2,2,1,1,0,0,1,0,0,1,0,1,1,1,0
21391,24,23.0,6,2,2,1,1,1,3,0,0,1,5,1,2,1,5,1
21392,49,49.0,4,1,2,1,1,1,2,0,1,2,9,0,1,1,9,0
21393,3,2.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21394,2,2.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21395,15,15.0,5,2,2,1,1,1,1,0,0,1,3,1,2,1,3,1
21396,9,3.0,3,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0
21397,145,130.0,10,2,2,1,1,1,2,0,1,1,29,4,4,1,22,4
21398,3,3.0,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
21399,13,9.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21400,6,3.0,2,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21401,23,20.0,5,2,2,2,2,1,1,1,1,1,7,0,1,2,7,0
21402,18,18.0,2,1,2,1,1,1,1,0,0,1,5,0,1,1,5,0
21403,61,58.0,7,1,2,1,1,1,3,0,1,1,10,0,3,1,10,0
21404,31,26.0,3,2,2,1,1,0,0,1,0,0,5,0,1,1,3,0
21407,3,3.0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
21408,35,35.0,7,2,1,1,1,1,1,0,0,1,7,2,0,1,7,2
21409,68,67.0,7,2,2,1,1,1,2,0,1,1,5,2,3,2,5,2
21410,13,13.0,8,1,1,1,1,0,0,1,0,0,3,0,0,1,3,0
21411,11,11.0,3,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
21412,11,11.0,1,1,2,1,1,1,2,0,0,1,4,0,0,1,4,0
21413,11,7.0,3,3,1,2,1,1,1,0,0,1,3,0,2,1,3,0
21414,22,19.0,2,1,1,1,1,1,2,0,0,1,4,0,1,1,3,0
21416,73,69.0,14,2,2,2,2,0,0,1,0,0,7,4,1,1,7,4
21417,44,40.0,9,1,2,2,2,0,0,2,0,0,11,0,2,2,11,0
21418,41,36.0,5,2,2,1,1,1,2,0,2,1,6,0,2,0,5,0
21419,9,7.0,4,1,1,1,1,1,1,0,1,1,3,0,0,1,3,0
21420,4,4.0,4,1,1,1,1,1,0,0,1,1,1,0,1,2,1,0
21421,13,13.0,2,1,2,1,1,1,2,0,0,1,3,0,0,1,3,0
21425,10,6.0,7,2,1,1,1,1,3,0,1,2,2,0,0,0,2,0
21426,22,22.0,5,2,2,1,1,2,3,0,0,1,6,1,1,4,6,1
21427,11,11.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21430,21,21.0,2,1,2,1,1,1,2,0,0,1,3,0,3,1,3,0
21431,31,31.0,7,2,2,1,1,0,0,1,0,0,8,3,0,2,7,3
21432,34,24.0,3,2,2,1,1,1,2,0,0,1,5,0,1,1,5,0
21433,60,49.0,11,2,1,1,1,1,2,0,0,1,13,3,3,2,7,3
21434,30,30.0,2,1,2,1,1,1,2,0,1,1,4,0,2,1,4,0
21435,169,105.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21436,35,25.0,6,2,2,1,1,0,0,1,0,0,7,0,3,1,7,0
21437,12,12.0,1,1,1,1,1,1,2,0,0,1,4,0,1,1,3,0
21438,8,5.0,4,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
21440,3,3.0,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
21441,24,20.0,12,1,1,2,1,0,0,2,0,0,5,0,2,1,5,0
21442,32,23.0,3,2,1,1,1,2,3,0,0,1,4,0,0,1,4,0
21443,4,4.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21444,11,7.0,4,1,1,1,1,0,0,2,0,0,3,0,0,1,2,0
21445,78,58.0,4,2,2,1,1,1,2,0,1,2,10,0,2,2,5,0
21446,16,16.0,2,1,2,1,1,1,2,0,1,1,4,0,1,1,4,0
21448,4,4.0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,2,0
21449,68,64.0,5,2,2,1,1,0,0,1,0,0,17,0,1,1,16,0
21450,11,10.0,2,1,1,1,1,0,0,1,0,0,3,0,1,0,3,0
21451,13,12.0,7,1,2,1,1,1,1,0,1,2,3,0,1,2,3,0
21452,61,53.0,7,2,2,1,1,1,2,0,0,1,6,2,2,1,5,2
21453,6,6.0,1,1,1,1,1,1,2,0,0,1,1,0,1,1,1,0
21454,11,8.0,5,3,1,1,1,0,0,1,0,0,4,0,1,1,4,0
21455,15,15.0,4,2,1,1,2,0,0,1,0,0,4,1,3,1,4,1
21456,8,6.0,3,2,2,1,1,1,1,0,0,1,2,0,0,1,2,0
21459,29,28.0,6,2,2,1,1,1,2,0,0,1,3,1,2,1,3,1
21460,47,39.0,11,1,1,2,2,2,2,0,1,2,2,0,2,1,2,0
21461,25,23.0,6,2,2,1,2,0,0,1,0,0,7,1,1,1,7,1
21463,409,367.0,25,5,4,4,3,1,1,1,1,3,28,11,4,2,21,8
21464,9,9.0,4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21465,15,15.0,2,1,2,1,2,0,0,1,0,0,4,0,2,2,4,0
21466,26,23.0,11,2,2,1,1,1,0,0,1,1,2,1,2,2,2,1
21467,42,39.0,6,1,2,1,1,1,2,0,1,1,4,0,2,1,4,0
21468,83,83.0,2,1,2,1,1,1,2,0,0,1,15,0,2,3,13,0
21469,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21470,132,132.0,4,1,2,1,1,1,2,0,1,1,22,0,2,1,7,0
21471,9,9.0,2,1,2,1,1,1,1,0,0,2,2,0,0,1,2,0
21472,6,6.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21473,15,15.0,2,1,2,1,1,1,1,0,0,1,4,0,0,1,4,0
21474,24,22.0,2,1,2,1,1,1,2,0,0,1,4,0,2,2,4,0
21475,123,119.0,9,2,3,2,3,3,5,0,2,2,12,6,3,2,11,5
21476,27,26.0,6,1,2,2,2,0,0,2,0,0,8,0,2,2,7,0
21477,183,110.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21478,20,20.0,2,1,1,1,1,1,2,0,0,1,5,0,1,2,3,0
21479,1,0.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21480,9,9.0,2,1,1,1,1,1,2,0,0,1,1,0,1,1,1,0
21481,3,0.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21482,35,32.0,4,2,2,1,1,1,2,0,1,1,5,0,1,1,5,0
21483,29,27.0,3,2,2,1,1,0,0,1,0,0,8,0,0,0,7,0
21484,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,2,1,2,0
21485,208,184.0,17,3,2,1,1,1,2,0,1,1,10,7,1,1,10,7
21487,90,68.0,6,3,2,2,2,0,0,2,0,0,14,0,0,5,14,0
21488,52,43.0,11,2,2,1,1,0,0,1,0,0,17,2,1,1,14,2
21489,3,3.0,2,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
21490,36,35.0,2,3,2,1,1,1,2,0,0,1,11,0,1,1,10,0
21491,66,66.0,7,2,2,1,1,0,0,1,0,0,12,2,3,1,7,2
21492,9,9.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21493,64,64.0,7,2,3,2,1,1,2,0,0,1,13,2,0,1,8,2
21494,3,3.0,1,1,2,1,1,0,0,1,0,0,2,0,1,0,2,0
21495,8,8.0,4,1,1,2,1,1,1,0,2,2,1,0,1,2,1,0
21496,12,9.0,3,2,1,1,1,0,0,1,0,0,3,0,0,0,2,0
21497,30,19.0,10,2,1,1,1,1,1,1,1,1,3,0,1,1,3,0
21498,48,34.0,15,2,2,2,2,0,0,2,0,0,5,0,1,1,5,0
21499,5,5.0,2,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
21500,34,29.0,8,2,1,1,1,1,2,0,0,1,6,2,4,0,4,2
21501,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21502,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21503,24,23.0,3,1,2,1,1,1,1,0,1,1,5,0,1,2,5,0
21504,12,12.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,4,0
21505,16,16.0,2,1,1,1,1,1,1,0,0,1,4,0,3,3,4,0
21506,13,10.0,3,2,1,1,1,2,1,0,0,1,3,0,0,1,3,0
21508,11,9.0,4,2,1,1,1,0,0,1,0,0,3,0,0,0,3,0
21509,192,188.0,9,4,2,2,1,1,2,0,1,1,26,2,0,3,26,2
21510,48,47.0,2,1,2,1,1,1,2,0,0,1,7,0,1,1,7,0
21512,12,12.0,2,1,2,2,2,2,1,0,0,2,3,0,0,2,3,0
21513,95,94.0,18,2,2,1,1,1,2,0,1,2,15,5,2,1,10,5
21514,18,14.0,6,1,1,1,1,1,2,0,0,0,2,0,0,1,2,0
21516,25,16.0,3,2,1,1,1,0,0,1,0,0,5,0,0,1,5,0
21517,5,5.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21519,4,4.0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21520,41,38.0,5,2,2,1,1,1,2,0,1,1,6,0,2,1,5,0
21521,8,7.0,7,2,2,1,1,0,0,1,0,0,2,0,0,1,2,0
21522,7,7.0,2,1,2,1,1,1,1,0,0,1,2,0,2,1,2,0
21523,73,64.0,9,3,2,1,1,1,2,1,1,1,17,1,2,3,16,1
21524,22,20.0,5,2,2,1,1,1,3,0,1,1,3,0,1,1,3,0
21525,10,6.0,4,2,2,2,2,1,1,1,1,1,3,0,0,1,3,0
21526,12,10.0,6,2,1,1,1,0,0,1,0,0,3,0,0,0,3,0
21527,170,159.0,12,3,2,1,1,0,0,1,0,0,18,16,4,1,18,15
21529,37,35.0,6,2,2,1,1,1,2,0,0,1,4,1,1,1,4,1
21530,14,9.0,8,1,1,1,2,0,0,2,0,0,2,0,0,1,2,0
21531,8,6.0,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21533,17,17.0,2,1,2,1,1,1,2,0,0,1,3,0,3,3,3,0
21534,12,12.0,2,1,2,1,1,1,1,0,0,1,3,0,0,1,3,0
21535,6,6.0,6,1,1,1,1,1,2,0,1,1,1,0,0,1,1,0
21536,1,1.0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
21537,6,3.0,4,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
21538,63,61.0,2,1,2,1,1,1,2,0,0,1,8,0,2,4,8,0
21539,63,43.0,4,2,2,1,1,1,0,0,0,1,14,0,2,2,10,0
21540,3,3.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21541,11,11.0,2,1,1,1,1,1,1,0,0,1,2,0,2,1,2,0
21542,8,8.0,1,1,1,1,1,1,2,0,0,1,1,0,1,1,1,0
21543,9,9.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
21544,36,36.0,4,1,2,1,1,1,2,0,1,1,5,0,3,2,4,0
21546,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21547,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
21548,32,32.0,7,2,1,1,1,1,2,0,1,1,1,1,0,1,1,1
21551,30,23.0,5,3,1,1,1,1,2,0,1,2,3,0,0,1,2,0
21552,6,6.0,2,1,1,1,2,0,0,1,0,0,3,0,1,0,3,0
21553,8,8.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21555,8,5.0,5,1,1,1,1,1,2,0,1,2,1,0,0,0,1,0
21556,15,15.0,3,1,1,1,1,1,2,0,0,1,4,0,2,1,4,0
21557,190,118.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21558,16,14.0,4,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0
21559,10,6.0,3,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0
21560,25,18.0,4,2,1,1,1,1,2,0,1,1,1,0,0,0,1,0
21561,26,23.0,6,2,2,1,1,1,2,0,0,1,4,1,0,1,4,1
21562,12,11.0,2,1,2,1,1,1,1,0,0,1,2,0,2,2,2,0
21563,32,32.0,2,1,2,1,1,1,3,0,0,1,4,0,1,2,4,0
21564,12,8.0,3,2,1,1,1,1,2,0,0,1,2,0,1,1,2,0
21565,39,39.0,4,2,2,1,1,1,2,0,1,1,7,0,1,4,7,0
21566,10,9.0,9,1,1,1,1,1,2,0,1,2,1,0,0,1,1,0
21567,62,45.0,17,3,1,1,1,1,2,0,1,2,5,1,1,1,3,1
21568,3,3.0,2,1,1,2,1,0,0,2,0,0,2,0,0,1,2,0
21569,5,5.0,3,1,1,1,1,1,1,0,1,1,2,0,0,1,2,0
21570,12,10.0,4,2,1,1,1,0,0,1,0,0,4,0,0,0,4,0
21571,34,20.0,5,1,1,1,1,1,1,0,1,1,3,0,1,1,3,0
21572,18,18.0,6,1,1,1,1,1,2,0,1,1,5,0,2,1,5,0
21573,10,10.0,5,2,1,1,1,1,1,0,0,1,2,1,1,1,2,1
21575,40,33.0,7,2,1,1,1,0,0,1,0,0,7,0,0,1,7,0
21576,5,5.0,2,1,1,1,1,1,2,0,0,1,2,0,1,1,2,0
21577,114,113.0,9,2,2,1,1,2,2,0,1,1,11,2,2,1,4,2
21578,7,7.0,7,2,1,1,1,0,0,1,0,0,1,1,0,0,1,1
21579,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
21581,8,8.0,7,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0
21582,6,6.0,5,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
21583,5,5.0,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
21584,40,37.0,8,3,1,1,1,1,2,0,1,1,3,0,1,1,3,0
21586,26,18.0,4,1,2,1,2,0,0,1,0,0,5,0,1,1,5,0
21587,11,11.0,6,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21590,14,12.0,4,1,1,1,1,1,2,0,1,1,3,0,0,1,3,0
21591,12,9.0,3,2,1,1,1,0,0,1,0,0,3,0,1,0,1,0
21592,140,134.0,12,2,2,1,1,1,2,0,0,1,19,15,2,1,19,15
21593,7,5.0,4,2,1,1,1,1,1,1,0,1,3,0,0,1,3,0
21594,30,30.0,7,2,1,1,1,0,0,1,0,0,5,3,2,0,5,3
21595,220,210.0,14,2,2,1,1,1,2,0,2,1,12,6,2,1,12,6
21596,37,37.0,5,1,2,1,1,1,2,0,1,1,5,0,0,1,5,0
21598,13,12.0,7,1,1,1,1,1,1,0,1,1,2,0,0,1,2,0
21599,21,21.0,2,1,2,1,1,1,2,0,0,1,8,0,1,1,7,0
21600,80,74.0,16,3,2,2,2,0,0,1,0,0,7,7,2,1,7,7
21601,11,7.0,4,1,1,1,1,1,1,0,1,1,2,0,1,1,1,0
21602,123,118.0,12,3,2,1,1,1,2,0,0,1,10,5,1,1,9,4
21603,3,3.0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
21604,33,24.0,4,2,2,1,1,1,2,0,1,1,9,0,4,1,8,0
21605,33,29.0,4,2,2,1,1,1,2,1,0,1,6,0,2,1,6,0
21606,43,40.0,10,2,2,1,1,1,1,0,0,1,6,4,2,1,6,4
21607,183,110.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
21610,12,12.0,1,1,1,1,1,1,1,0,0,1,2,0,1,2,2,0
21611,19,14.0,5,1,1,1,1,1,2,0,1,2,2,0,1,1,2,0
21612,5,5.0,2,1,2,1,2,0,0,1,0,0,2,0,0,0,2,0
21613,25,16.0,3,3,1,1,1,1,2,0,0,1,4,0,2,3,4,0
21614,124,122.0,12,2,2,2,1,1,2,0,2,1,8,4,3,3,7,4
21615,183,183.0,13,2,2,1,2,0,0,1,0,0,31,13,4,0,14,8
21616,58,51.0,10,3,1,1,1,1,2,0,1,1,8,1,3,3,8,1
21617,11,10.0,7,1,1,1,1,1,1,0,1,2,1,0,0,0,1,0
21618,6,6.0,2,1,2,1,1,1,1,0,0,1,2,0,0,1,2,0
21619,15,15.0,4,1,2,1,2,5,3,0,1,1,4,0,2,2,3,0
21620,70,47.0,3,2,1,1,1,1,4,0,0,1,10,0,3,3,9,0
21621,17,17.0,2,1,2,1,1,1,2,0,0,1,5,0,2,2,5,0
21622,5,5.0,5,1,2,2,1,1,0,0,1,2,1,0,1,1,1,0
21623,96,96.0,8,2,2,1,1,0,0,1,0,0,21,3,3,2,6,2
21624,27,27.0,2,1,1,1,1,1,2,0,0,1,6,0,1,2,6,0
21625,7,7.0,4,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
21626,26,25.0,8,2,2,1,1,1,2,0,0,2,3,1,0,2,3,1
21627,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21628,6,6.0,2,1,1,1,1,1,2,0,0,1,2,0,0,1,2,0
21629,25,19.0,9,2,1,1,1,0,0,1,0,0,5,1,0,0,5,1
21631,9,9.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21632,20,17.0,6,2,1,1,2,0,0,1,0,0,5,0,1,2,5,0
21633,18,13.0,5,4,2,3,3,2,1,1,1,3,3,0,2,1,3,0
21634,39,29.0,9,2,2,4,3,4,4,0,7,9,4,0,3,4,4,0
21635,8,6.0,7,1,2,1,2,0,0,1,0,0,1,0,0,1,1,0
21636,19,19.0,1,1,2,1,1,1,2,0,0,1,3,0,2,1,2,0
21637,30,30.0,2,1,2,1,1,1,2,0,0,1,8,0,4,2,7,0
21638,26,21.0,3,3,1,1,1,1,2,0,0,1,4,0,0,1,4,0
21639,12,12.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
21640,48,42.0,11,2,1,1,1,1,2,0,1,2,6,4,1,1,6,4
21641,20,13.0,4,2,2,1,1,1,3,1,0,1,6,0,1,2,5,0
21643,23,20.0,7,2,2,1,1,0,0,1,0,0,6,2,0,0,6,2
21644,37,29.0,16,3,1,1,1,1,1,0,1,1,2,0,1,1,2,0
21645,61,33.0,3,2,2,2,0,1,1,0,0,1,3,0,0,0,3,0
21646,23,23.0,2,1,2,1,1,1,1,0,0,1,1,0,1,1,1,0
