UID,days_sum,days_sub,days_rate,o_t_days
20660,200.0,126.0,4.405405405405405,9.0
20661,13.0,3.0,1.6,1.0
20662,43.0,-7.0,0.72,5.0
20663,15.0,7.0,2.75,1.0
20664,18.0,12.0,5.0,1.0
20665,88.0,60.0,5.285714285714286,4.0
20666,180.0,126.0,5.666666666666667,7.0
20667,29.0,7.0,1.6363636363636365,4.0
20668,17.0,13.0,7.5,2.0
20669,30.0,26.0,14.0,1.0
20670,30.0,22.0,6.5,3.0
20671,20.0,10.0,3.0,3.0
20672,23.0,5.0,1.5555555555555556,5.0
20673,26.0,10.0,2.25,2.0
20674,,,,
20675,49.0,3.0,1.1304347826086956,3.0
20676,20.0,-4.0,0.6666666666666666,1.0
20677,13.0,9.0,5.5,1.0
20678,38.0,-12.0,0.52,2.0
20679,42.0,14.0,2.0,2.0
20680,34.0,14.0,2.4,3.0
20681,39.0,23.0,3.875,3.0
20682,4.0,2.0,3.0,0.0
20683,239.0,177.0,6.709677419354839,12.0
20684,107.0,15.0,1.326086956521739,10.0
20685,16.0,-12.0,0.14285714285714285,1.0
20686,55.0,17.0,1.894736842105263,4.0
20687,28.0,-10.0,0.47368421052631576,3.0
20688,16.0,14.0,15.0,0.0
20689,33.0,17.0,3.125,2.0
20690,336.0,282.0,11.444444444444445,11.0
20691,7.0,5.0,6.0,1.0
20692,21.0,19.0,20.0,0.0
20693,74.0,38.0,3.111111111111111,4.0
20694,45.0,29.0,4.625,4.0
20695,,,,
20696,42.0,2.0,1.1,4.0
20697,273.0,199.0,6.378378378378378,11.0
20698,31.0,21.0,5.2,3.0
20699,10.0,6.0,4.0,1.0
20700,30.0,6.0,1.5,3.0
20701,28.0,16.0,3.6666666666666665,0.0
20702,18.0,-10.0,0.2857142857142857,1.0
20703,22.0,14.0,4.5,1.0
20704,11.0,7.0,4.5,0.0
20705,31.0,23.0,6.75,1.0
20706,7.0,3.0,2.5,1.0
20707,56.0,32.0,3.6666666666666665,5.0
20708,46.0,38.0,10.5,3.0
20709,9.0,3.0,2.0,1.0
20710,50.0,22.0,2.5714285714285716,4.0
20711,77.0,51.0,4.923076923076923,3.0
20712,17.0,7.0,2.4,1.0
20713,80.0,42.0,3.210526315789474,4.0
20714,19.0,5.0,1.7142857142857142,2.0
20715,33.0,-3.0,0.8333333333333334,3.0
20716,26.0,12.0,2.7142857142857144,1.0
20717,,,,
20718,32.0,12.0,2.2,2.0
20719,156.0,-14.0,0.8352941176470589,9.0
20720,28.0,18.0,4.6,1.0
20721,146.0,76.0,3.1714285714285713,5.0
20722,41.0,17.0,2.4166666666666665,3.0
20723,52.0,2.0,1.08,4.0
20724,,,,
20725,10.0,0.0,1.0,2.0
20726,28.0,24.0,13.0,2.0
20727,3.0,-1.0,0.5,1.0
20728,,,,
20729,16.0,14.0,15.0,1.0
20730,23.0,11.0,2.8333333333333335,1.0
20731,23.0,13.0,3.6,2.0
20732,24.0,14.0,3.8,1.0
20733,8.0,4.0,3.0,1.0
20734,7.0,5.0,6.0,1.0
20735,,,,
20736,269.0,201.0,6.911764705882353,13.0
20737,,,,
20738,45.0,31.0,5.428571428571429,2.0
20739,,,,
20740,297.0,273.0,23.75,5.0
20741,8.0,-2.0,0.6,0.0
20742,,,,
20743,9.0,1.0,1.25,1.0
20744,26.0,18.0,5.5,0.0
20745,8.0,6.0,7.0,1.0
20746,22.0,12.0,3.4,1.0
20747,21.0,3.0,1.3333333333333333,1.0
20748,17.0,13.0,7.5,1.0
20749,59.0,25.0,2.4705882352941178,6.0
20750,8.0,2.0,1.6666666666666667,0.0
20751,446.0,256.0,3.694736842105263,19.0
20752,12.0,4.0,2.0,1.0
20753,52.0,32.0,4.2,5.0
20754,11.0,-1.0,0.8333333333333334,1.0
20755,27.0,19.0,5.75,3.0
20756,12.0,-4.0,0.5,0.0
20757,10.0,2.0,1.5,1.0
20758,208.0,148.0,5.933333333333334,7.0
20759,54.0,40.0,6.714285714285714,3.0
20760,,,,
20761,52.0,32.0,4.2,2.0
20762,48.0,18.0,2.2,3.0
20763,29.0,17.0,3.8333333333333335,1.0
20764,23.0,7.0,1.875,2.0
20765,69.0,31.0,2.6315789473684212,6.0
20766,,,,
20767,71.0,15.0,1.5357142857142858,6.0
20768,21.0,7.0,2.0,3.0
20769,264.0,116.0,2.5675675675675675,13.0
20770,31.0,19.0,4.166666666666667,2.0
20771,26.0,18.0,5.5,1.0
20772,3.0,-1.0,0.5,1.0
20773,54.0,8.0,1.3478260869565217,4.0
20774,,,,
20775,6.0,4.0,5.0,1.0
20776,,,,
20777,9.0,1.0,1.25,1.0
20778,15.0,3.0,1.5,2.0
20779,61.0,31.0,3.066666666666667,4.0
20780,17.0,-1.0,0.8888888888888888,0.0
20781,9.0,5.0,3.5,1.0
20782,22.0,2.0,1.2,2.0
20783,,,,
20784,54.0,38.0,5.75,1.0
20785,9.0,7.0,8.0,1.0
20786,176.0,56.0,1.9333333333333333,13.0
20787,82.0,10.0,1.2777777777777777,7.0
20788,22.0,0.0,1.0,3.0
20789,38.0,8.0,1.5333333333333334,2.0
20790,,,,
20791,270.0,142.0,3.21875,20.0
20792,21.0,-5.0,0.6153846153846154,3.0
20793,35.0,19.0,3.375,1.0
20794,,,,
20795,91.0,71.0,8.1,2.0
20796,11.0,9.0,10.0,1.0
20797,12.0,6.0,3.0,1.0
20798,,,,
20799,,,,
20800,7.0,3.0,2.5,1.0
20801,12.0,-2.0,0.7142857142857143,0.0
20802,35.0,1.0,1.0588235294117647,3.0
20803,,,,
20804,42.0,2.0,1.1,6.0
20805,15.0,11.0,6.5,0.0
20806,56.0,54.0,55.0,0.0
20807,36.0,8.0,1.5714285714285714,1.0
20808,90.0,38.0,2.4615384615384617,7.0
20809,38.0,22.0,3.75,4.0
20810,135.0,73.0,3.3548387096774195,9.0
20811,34.0,2.0,1.125,5.0
20812,31.0,11.0,2.1,1.0
20813,8.0,2.0,1.6666666666666667,1.0
20814,66.0,32.0,2.8823529411764706,4.0
20815,43.0,31.0,6.166666666666667,2.0
20816,23.0,-3.0,0.7692307692307693,1.0
20817,231.0,167.0,6.21875,8.0
20818,50.0,28.0,3.5454545454545454,3.0
20819,5.0,3.0,4.0,1.0
20820,26.0,18.0,5.5,1.0
20821,36.0,18.0,3.0,3.0
20822,69.0,25.0,2.1363636363636362,8.0
20823,27.0,21.0,8.0,2.0
20824,25.0,9.0,2.125,4.0
20825,10.0,0.0,1.0,1.0
20826,25.0,7.0,1.7777777777777777,1.0
20827,,,,
20828,43.0,27.0,4.375,3.0
20829,2.0,0.0,1.0,1.0
20830,,,,
20831,54.0,30.0,3.5,3.0
20832,41.0,25.0,4.125,4.0
20833,30.0,4.0,1.3076923076923077,1.0
20834,118.0,32.0,1.744186046511628,8.0
20835,,,,
20836,,,,
20837,20.0,-4.0,0.6666666666666666,3.0
20838,8.0,4.0,3.0,1.0
20839,361.0,319.0,16.19047619047619,9.0
20840,9.0,5.0,3.5,1.0
20841,33.0,1.0,1.0625,4.0
20842,3.0,-1.0,0.5,1.0
20843,8.0,4.0,3.0,1.0
20844,12.0,6.0,3.0,2.0
20845,23.0,9.0,2.2857142857142856,1.0
20846,43.0,15.0,2.0714285714285716,4.0
20847,41.0,21.0,3.1,4.0
20848,8.0,-4.0,0.3333333333333333,1.0
20849,7.0,5.0,6.0,1.0
20850,30.0,28.0,29.0,1.0
20851,232.0,96.0,2.411764705882353,13.0
20852,276.0,122.0,2.5844155844155843,11.0
20853,7.0,5.0,6.0,1.0
20854,13.0,11.0,12.0,1.0
20855,51.0,25.0,2.923076923076923,3.0
20856,17.0,13.0,7.5,1.0
20857,35.0,11.0,1.9166666666666667,2.0
20858,214.0,206.0,52.5,3.0
20859,,,,
20860,33.0,31.0,32.0,1.0
20861,95.0,65.0,5.333333333333333,5.0
20862,24.0,12.0,3.0,2.0
20863,8.0,-2.0,0.6,1.0
20864,13.0,11.0,12.0,1.0
20865,17.0,5.0,1.8333333333333333,2.0
20866,13.0,-1.0,0.8571428571428571,1.0
20867,,,,
20868,,,,
20869,24.0,8.0,2.0,1.0
20870,,,,
20871,11.0,5.0,2.6666666666666665,0.0
20872,5.0,3.0,4.0,1.0
20873,,,,
20874,18.0,6.0,2.0,1.0
20875,7.0,5.0,6.0,1.0
20876,18.0,2.0,1.25,3.0
20877,66.0,6.0,1.2,5.0
20878,19.0,17.0,18.0,1.0
20879,21.0,9.0,2.5,2.0
20880,31.0,5.0,1.3846153846153846,2.0
20881,113.0,71.0,4.380952380952381,3.0
20882,29.0,17.0,3.8333333333333335,3.0
20883,61.0,21.0,2.05,6.0
20884,8.0,2.0,1.6666666666666667,1.0
20885,75.0,37.0,2.9473684210526314,7.0
20886,271.0,119.0,2.5657894736842106,12.0
20887,15.0,9.0,4.0,1.0
20888,13.0,5.0,2.25,2.0
20889,13.0,-1.0,0.8571428571428571,1.0
20890,22.0,0.0,1.0,3.0
20891,88.0,60.0,5.285714285714286,5.0
20892,244.0,148.0,4.083333333333333,17.0
20893,141.0,95.0,5.130434782608695,5.0
20894,17.0,-3.0,0.7,1.0
20895,,,,
20896,17.0,3.0,1.4285714285714286,1.0
20897,278.0,132.0,2.808219178082192,8.0
20898,15.0,7.0,2.75,3.0
20899,,,,
20900,76.0,44.0,3.75,3.0
20901,184.0,78.0,2.4716981132075473,5.0
20902,17.0,15.0,16.0,1.0
20903,6.0,4.0,5.0,1.0
20904,,,,
20905,14.0,10.0,6.0,1.0
20906,15.0,13.0,14.0,1.0
20907,,,,
20908,23.0,19.0,10.5,2.0
20909,18.0,6.0,2.0,2.0
20910,91.0,59.0,4.6875,6.0
20911,19.0,-1.0,0.9,2.0
20912,13.0,5.0,2.25,1.0
20913,8.0,6.0,7.0,1.0
20914,18.0,14.0,8.0,1.0
20915,9.0,7.0,8.0,1.0
20916,40.0,26.0,4.714285714285714,2.0
20917,32.0,16.0,3.0,3.0
20918,,,,
20919,10.0,-8.0,0.1111111111111111,0.0
20920,32.0,22.0,5.4,2.0
20921,,,,
20922,18.0,14.0,8.0,1.0
20923,19.0,17.0,18.0,1.0
20924,16.0,10.0,4.333333333333333,2.0
20925,9.0,3.0,2.0,1.0
20926,255.0,141.0,3.473684210526316,9.0
20927,30.0,10.0,2.0,4.0
20928,,,,
20929,67.0,43.0,4.583333333333333,7.0
20930,57.0,39.0,5.333333333333333,2.0
20931,19.0,17.0,18.0,1.0
20932,43.0,9.0,1.5294117647058822,2.0
20933,99.0,17.0,1.4146341463414633,7.0
20934,38.0,12.0,1.9230769230769231,3.0
20935,197.0,139.0,5.793103448275862,6.0
20936,29.0,27.0,28.0,1.0
20937,52.0,26.0,3.0,7.0
20938,17.0,1.0,1.125,2.0
20939,105.0,37.0,2.088235294117647,12.0
20940,35.0,23.0,4.833333333333333,2.0
20941,20.0,18.0,19.0,1.0
20942,28.0,16.0,3.6666666666666665,1.0
20943,7.0,5.0,6.0,1.0
20944,42.0,12.0,1.8,4.0
20945,37.0,35.0,36.0,1.0
20946,48.0,40.0,11.0,2.0
20947,9.0,3.0,2.0,1.0
20948,28.0,16.0,3.6666666666666665,2.0
20949,19.0,7.0,2.1666666666666665,1.0
20950,4.0,-2.0,0.3333333333333333,0.0
20951,10.0,4.0,2.3333333333333335,1.0
20952,,,,
20953,55.0,-7.0,0.7741935483870968,1.0
20954,97.0,27.0,1.7714285714285714,11.0
20955,,,,
20956,113.0,57.0,3.0357142857142856,4.0
20957,5.0,-1.0,0.6666666666666666,1.0
20958,209.0,133.0,4.5,11.0
20959,15.0,-7.0,0.36363636363636365,1.0
20960,8.0,2.0,1.6666666666666667,1.0
20961,150.0,102.0,5.25,3.0
20962,19.0,13.0,5.333333333333333,1.0
20963,,,,
20964,87.0,49.0,3.5789473684210527,7.0
20965,,,,
20966,25.0,15.0,4.0,0.0
20967,17.0,1.0,1.125,2.0
20968,28.0,20.0,6.0,3.0
20969,,,,
20970,245.0,101.0,2.4027777777777777,13.0
20971,9.0,1.0,1.25,1.0
20972,36.0,18.0,3.0,2.0
20973,39.0,25.0,4.571428571428571,2.0
20974,27.0,15.0,3.5,2.0
20975,18.0,2.0,1.25,1.0
20976,317.0,281.0,16.61111111111111,7.0
20977,65.0,11.0,1.4074074074074074,5.0
20978,29.0,13.0,2.625,2.0
20979,,,,
20980,12.0,2.0,1.4,3.0
20981,45.0,11.0,1.6470588235294117,2.0
20982,20.0,12.0,4.0,1.0
20983,123.0,103.0,11.3,2.0
20984,61.0,33.0,3.357142857142857,5.0
20985,23.0,13.0,3.6,3.0
20986,8.0,6.0,7.0,1.0
20987,33.0,13.0,2.3,3.0
20988,31.0,29.0,30.0,0.0
20989,9.0,3.0,2.0,1.0
20990,,,,
20991,,,,
20992,11.0,-3.0,0.5714285714285714,0.0
20993,131.0,85.0,4.695652173913044,11.0
20994,35.0,7.0,1.5,4.0
20995,55.0,49.0,17.333333333333332,1.0
20996,201.0,59.0,1.8309859154929577,10.0
20997,21.0,13.0,4.25,2.0
20998,,,,
20999,48.0,20.0,2.4285714285714284,4.0
21000,7.0,3.0,2.5,1.0
21001,47.0,17.0,2.1333333333333333,5.0
21002,24.0,0.0,1.0,2.0
21003,19.0,1.0,1.1111111111111112,2.0
21004,38.0,20.0,3.2222222222222223,6.0
21005,25.0,19.0,7.333333333333333,1.0
21006,35.0,7.0,1.5,3.0
21007,13.0,3.0,1.6,1.0
21008,,,,
21009,94.0,46.0,2.9166666666666665,6.0
21010,47.0,17.0,2.1333333333333333,3.0
21011,62.0,40.0,4.636363636363637,5.0
21012,29.0,11.0,2.2222222222222223,1.0
21013,90.0,72.0,9.0,6.0
21014,20.0,-16.0,0.1111111111111111,2.0
21015,6.0,0.0,1.0,1.0
21016,,,,
21017,23.0,7.0,1.875,1.0
21018,93.0,65.0,5.642857142857143,6.0
21019,30.0,18.0,4.0,4.0
21020,11.0,-1.0,0.8333333333333334,1.0
21021,45.0,9.0,1.5,3.0
21022,26.0,20.0,7.666666666666667,1.0
21023,10.0,6.0,4.0,1.0
21024,25.0,17.0,5.25,2.0
21025,9.0,7.0,8.0,1.0
21026,50.0,18.0,2.125,5.0
21027,19.0,7.0,2.1666666666666665,2.0
21028,241.0,193.0,9.041666666666666,6.0
21029,68.0,44.0,4.666666666666667,2.0
21030,,,,
21031,16.0,10.0,4.333333333333333,1.0
21032,31.0,1.0,1.0666666666666667,3.0
21033,6.0,-2.0,0.5,1.0
21034,8.0,-2.0,0.6,0.0
21035,28.0,26.0,27.0,1.0
21036,,,,
21037,40.0,14.0,2.076923076923077,1.0
21038,44.0,24.0,3.4,3.0
21039,5.0,1.0,1.5,0.0
21040,15.0,9.0,4.0,1.0
21041,12.0,10.0,11.0,1.0
21042,61.0,55.0,19.333333333333332,1.0
21043,56.0,8.0,1.3333333333333333,3.0
21044,17.0,7.0,2.4,2.0
21045,26.0,22.0,12.0,1.0
21046,44.0,28.0,4.5,2.0
21047,,,,
21048,119.0,105.0,16.0,4.0
21049,28.0,20.0,6.0,1.0
21050,19.0,-5.0,0.5833333333333334,2.0
21051,6.0,2.0,2.0,1.0
21052,15.0,9.0,4.0,1.0
21053,,,,
21054,18.0,-2.0,0.8,2.0
21055,36.0,12.0,2.0,5.0
21056,97.0,23.0,1.6216216216216217,9.0
21057,5.0,1.0,1.5,1.0
21058,,,,
21059,53.0,19.0,2.1176470588235294,2.0
21060,,,,
21061,28.0,14.0,3.0,2.0
21062,,,,
21063,82.0,66.0,9.25,3.0
21064,42.0,18.0,2.5,3.0
21065,40.0,14.0,2.076923076923077,2.0
21066,41.0,1.0,1.05,2.0
21067,,,,
21068,13.0,9.0,5.5,0.0
21069,21.0,9.0,2.5,2.0
21070,33.0,23.0,5.6,3.0
21071,35.0,9.0,1.6923076923076923,3.0
21072,14.0,4.0,1.8,1.0
21073,2.0,0.0,1.0,1.0
21074,19.0,-9.0,0.35714285714285715,2.0
21075,16.0,10.0,4.333333333333333,2.0
21076,2.0,0.0,1.0,1.0
21077,13.0,7.0,3.3333333333333335,0.0
21078,9.0,5.0,3.5,1.0
21079,56.0,22.0,2.2941176470588234,4.0
21080,15.0,7.0,2.75,2.0
21081,16.0,6.0,2.2,3.0
21082,86.0,60.0,5.615384615384615,5.0
21083,34.0,0.0,1.0,3.0
21084,29.0,13.0,2.625,1.0
21085,,,,
21086,27.0,23.0,12.5,0.0
21087,34.0,10.0,1.8333333333333333,2.0
21088,239.0,101.0,2.463768115942029,13.0
21089,103.0,43.0,2.433333333333333,10.0
21090,10.0,8.0,9.0,1.0
21091,66.0,36.0,3.4,6.0
21092,3.0,1.0,2.0,1.0
21093,10.0,-2.0,0.6666666666666666,1.0
21094,20.0,14.0,5.666666666666667,1.0
21095,22.0,14.0,4.5,2.0
21096,15.0,9.0,4.0,1.0
21097,25.0,9.0,2.125,3.0
21098,,,,
21099,14.0,8.0,3.6666666666666665,3.0
21100,36.0,2.0,1.1176470588235294,3.0
21101,21.0,-9.0,0.4,2.0
21102,51.0,29.0,3.6363636363636362,2.0
21103,26.0,22.0,12.0,2.0
21104,89.0,45.0,3.0454545454545454,6.0
21105,42.0,24.0,3.6666666666666665,3.0
21106,53.0,25.0,2.7857142857142856,2.0
21107,67.0,13.0,1.4814814814814814,4.0
21108,33.0,27.0,10.0,2.0
21109,191.0,73.0,2.23728813559322,9.0
21110,,,,
21111,122.0,94.0,7.714285714285714,4.0
21112,141.0,115.0,9.846153846153847,3.0
21113,15.0,9.0,4.0,1.0
21114,11.0,3.0,1.75,1.0
21115,130.0,104.0,9.0,7.0
21116,,,,
21117,,,,
21118,28.0,18.0,4.6,3.0
21119,,,,
21120,,,,
21121,47.0,29.0,4.222222222222222,4.0
21122,9.0,1.0,1.25,1.0
21123,84.0,76.0,20.0,1.0
21124,18.0,10.0,3.5,1.0
21125,3.0,1.0,2.0,1.0
21126,,,,
21127,7.0,5.0,6.0,1.0
21128,21.0,11.0,3.2,2.0
21129,35.0,-3.0,0.8421052631578947,1.0
21130,29.0,13.0,2.625,4.0
21131,26.0,20.0,7.666666666666667,2.0
21132,,,,
21133,75.0,47.0,4.357142857142857,4.0
21134,25.0,-1.0,0.9230769230769231,2.0
21135,,,,
21136,15.0,-5.0,0.5,1.0
21137,57.0,33.0,3.75,3.0
21138,73.0,37.0,3.0555555555555554,5.0
21139,64.0,50.0,8.142857142857142,3.0
21140,36.0,10.0,1.7692307692307692,4.0
21141,46.0,24.0,3.1818181818181817,4.0
21142,39.0,23.0,3.875,3.0
21143,50.0,40.0,9.0,2.0
21144,25.0,17.0,5.25,1.0
21145,,,,
21146,73.0,33.0,2.65,6.0
21147,,,,
21148,57.0,33.0,3.75,4.0
21149,154.0,-14.0,0.8333333333333334,12.0
21150,93.0,57.0,4.166666666666667,6.0
21151,,,,
21152,76.0,36.0,2.8,5.0
21153,,,,
21154,71.0,33.0,2.736842105263158,3.0
21155,27.0,15.0,3.5,3.0
21156,,,,
21157,51.0,27.0,3.25,5.0
21158,8.0,6.0,7.0,1.0
21159,44.0,40.0,21.0,1.0
21160,9.0,7.0,8.0,1.0
21161,22.0,20.0,21.0,0.0
21162,81.0,57.0,5.75,3.0
21163,18.0,6.0,2.0,2.0
21164,28.0,18.0,4.6,4.0
21165,50.0,42.0,11.5,3.0
21166,39.0,19.0,2.9,3.0
21167,133.0,23.0,1.4181818181818182,10.0
21168,39.0,23.0,3.875,1.0
21169,122.0,36.0,1.8372093023255813,10.0
21170,4.0,0.0,1.0,1.0
21171,39.0,19.0,2.9,2.0
21172,,,,
21173,14.0,8.0,3.6666666666666665,1.0
21174,93.0,43.0,2.72,6.0
21175,23.0,7.0,1.875,1.0
21176,10.0,-2.0,0.6666666666666666,1.0
21177,30.0,24.0,9.0,1.0
21178,20.0,12.0,4.0,2.0
21179,40.0,-16.0,0.42857142857142855,2.0
21180,273.0,119.0,2.5454545454545454,13.0
21181,48.0,0.0,1.0,4.0
21182,31.0,11.0,2.1,3.0
21183,29.0,9.0,1.9,4.0
21184,,,,
21185,16.0,4.0,1.6666666666666667,2.0
21186,64.0,32.0,3.0,4.0
21187,19.0,9.0,2.8,1.0
21188,8.0,2.0,1.6666666666666667,1.0
21189,102.0,70.0,5.375,4.0
21190,24.0,0.0,1.0,3.0
21191,52.0,48.0,25.0,0.0
21192,9.0,5.0,3.5,2.0
21193,298.0,184.0,4.228070175438597,14.0
21194,23.0,11.0,2.8333333333333335,2.0
21195,28.0,0.0,1.0,1.0
21196,15.0,5.0,2.0,1.0
21197,18.0,16.0,17.0,1.0
21198,83.0,39.0,2.772727272727273,6.0
21199,,,,
21200,150.0,-8.0,0.8987341772151899,7.0
21201,14.0,8.0,3.6666666666666665,2.0
21202,37.0,9.0,1.6428571428571428,3.0
21203,8.0,2.0,1.6666666666666667,0.0
21204,,,,
21205,,,,
21206,54.0,-8.0,0.7419354838709677,5.0
21207,37.0,-9.0,0.6086956521739131,4.0
21208,17.0,5.0,1.8333333333333333,1.0
21209,24.0,10.0,2.4285714285714284,2.0
21210,,,,
21211,8.0,6.0,7.0,1.0
21212,46.0,26.0,3.6,3.0
21213,79.0,45.0,3.6470588235294117,3.0
21214,75.0,-11.0,0.7441860465116279,2.0
21215,11.0,5.0,2.6666666666666665,1.0
21216,,,,
21217,64.0,36.0,3.5714285714285716,8.0
21218,94.0,80.0,12.428571428571429,2.0
21219,4.0,2.0,3.0,0.0
21220,44.0,16.0,2.142857142857143,3.0
21221,30.0,8.0,1.7272727272727273,3.0
21222,176.0,136.0,7.8,8.0
21223,,,,
21224,49.0,17.0,2.0625,6.0
21225,,,,
21226,247.0,105.0,2.4788732394366195,13.0
21227,7.0,-5.0,0.16666666666666666,1.0
21228,44.0,20.0,2.6666666666666665,5.0
21229,,,,
21230,38.0,20.0,3.2222222222222223,4.0
21231,95.0,61.0,4.588235294117647,4.0
21232,60.0,30.0,3.0,4.0
21233,27.0,15.0,3.5,2.0
21234,7.0,1.0,1.3333333333333333,1.0
21235,14.0,8.0,3.6666666666666665,1.0
21236,19.0,13.0,5.333333333333333,2.0
21237,88.0,30.0,2.0344827586206895,5.0
21238,11.0,9.0,10.0,1.0
21239,53.0,11.0,1.5238095238095237,4.0
21240,,,,
21241,39.0,13.0,2.0,1.0
21242,21.0,19.0,20.0,1.0
21243,22.0,18.0,10.0,1.0
21244,12.0,-2.0,0.7142857142857143,1.0
21245,22.0,6.0,1.75,1.0
21246,17.0,9.0,3.25,2.0
21247,31.0,13.0,2.4444444444444446,2.0
21248,24.0,16.0,5.0,1.0
21249,23.0,19.0,10.5,1.0
21250,32.0,4.0,1.2857142857142858,5.0
21251,9.0,3.0,2.0,1.0
21252,,,,
21253,72.0,32.0,2.6,8.0
21254,17.0,-11.0,0.21428571428571427,1.0
21255,27.0,13.0,2.857142857142857,1.0
21256,9.0,7.0,8.0,1.0
21257,89.0,55.0,4.235294117647059,5.0
21258,18.0,-4.0,0.6363636363636364,2.0
21259,31.0,9.0,1.8181818181818181,3.0
21260,47.0,35.0,6.833333333333333,2.0
21261,14.0,12.0,13.0,1.0
21262,8.0,-2.0,0.6,0.0
21263,,,,
21264,4.0,-2.0,0.3333333333333333,1.0
21265,,,,
21266,215.0,149.0,5.515151515151516,11.0
21267,,,,
21268,18.0,10.0,3.5,2.0
21269,9.0,7.0,8.0,1.0
21270,15.0,5.0,2.0,2.0
21271,308.0,196.0,4.5,16.0
21272,40.0,-2.0,0.9047619047619048,5.0
21273,37.0,25.0,5.166666666666667,2.0
21274,96.0,70.0,6.384615384615385,3.0
21275,421.0,259.0,4.197530864197531,5.0
21276,,,,
21277,,,,
21278,6.0,-4.0,0.2,1.0
21279,7.0,5.0,6.0,1.0
21280,,,,
21281,35.0,7.0,1.5,3.0
21282,,,,
21283,31.0,-17.0,0.2916666666666667,1.0
21284,260.0,114.0,2.5616438356164384,12.0
21285,,,,
21286,22.0,2.0,1.2,2.0
21287,142.0,70.0,2.9444444444444446,10.0
21288,60.0,32.0,3.2857142857142856,1.0
21289,37.0,-7.0,0.6818181818181818,3.0
21290,,,,
21291,27.0,9.0,2.0,1.0
21292,52.0,26.0,3.0,4.0
21293,36.0,24.0,5.0,2.0
21294,334.0,274.0,10.133333333333333,7.0
21295,5.0,3.0,4.0,0.0
21296,55.0,39.0,5.875,3.0
21297,28.0,10.0,2.111111111111111,4.0
21298,23.0,13.0,3.6,1.0
21299,25.0,9.0,2.125,3.0
21300,30.0,0.0,1.0,2.0
21301,32.0,18.0,3.5714285714285716,0.0
21302,11.0,-3.0,0.5714285714285714,1.0
21303,205.0,69.0,2.014705882352941,15.0
21304,,,,
21305,93.0,31.0,2.0,6.0
21306,,,,
21307,4.0,2.0,3.0,1.0
21308,19.0,5.0,1.7142857142857142,1.0
21309,35.0,17.0,2.888888888888889,2.0
21310,14.0,12.0,13.0,1.0
21311,21.0,17.0,9.5,1.0
21312,,,,
21313,21.0,11.0,3.2,2.0
21314,7.0,-1.0,0.75,1.0
21315,15.0,13.0,14.0,1.0
21316,176.0,84.0,2.8260869565217392,10.0
21317,55.0,13.0,1.619047619047619,4.0
21318,12.0,2.0,1.4,1.0
21319,33.0,31.0,32.0,1.0
21320,44.0,16.0,2.142857142857143,2.0
21321,19.0,7.0,2.1666666666666665,0.0
21322,,,,
21323,2.0,0.0,1.0,1.0
21324,25.0,23.0,24.0,0.0
21325,5.0,3.0,4.0,1.0
21326,11.0,9.0,10.0,1.0
21327,53.0,35.0,4.888888888888889,5.0
21328,45.0,41.0,21.5,2.0
21329,156.0,46.0,1.8363636363636364,5.0
21330,24.0,18.0,7.0,1.0
21331,22.0,-4.0,0.6923076923076923,2.0
21332,72.0,56.0,8.0,3.0
21333,91.0,55.0,4.055555555555555,5.0
21334,17.0,1.0,1.125,2.0
21335,15.0,-13.0,0.07142857142857142,1.0
21336,53.0,19.0,2.1176470588235294,4.0
21337,105.0,25.0,1.625,3.0
21338,49.0,-9.0,0.6896551724137931,2.0
21339,31.0,5.0,1.3846153846153846,1.0
21340,16.0,4.0,1.6666666666666667,2.0
21341,42.0,20.0,2.8181818181818183,3.0
21342,9.0,-3.0,0.5,0.0
21343,19.0,5.0,1.7142857142857142,3.0
21344,,,,
21345,5.0,1.0,1.5,1.0
21346,5.0,3.0,4.0,0.0
21347,247.0,105.0,2.4788732394366195,12.0
21348,14.0,4.0,1.8,3.0
21349,10.0,2.0,1.5,1.0
21350,93.0,69.0,6.75,5.0
21351,8.0,4.0,3.0,1.0
21352,115.0,47.0,2.3823529411764706,2.0
21353,17.0,5.0,1.8333333333333333,3.0
21354,38.0,12.0,1.9230769230769231,1.0
21355,28.0,-6.0,0.6470588235294118,5.0
21356,65.0,39.0,4.0,3.0
21357,35.0,13.0,2.1818181818181817,3.0
21358,65.0,49.0,7.125,3.0
21359,55.0,21.0,2.235294117647059,4.0
21360,16.0,0.0,1.0,1.0
21361,22.0,14.0,4.5,1.0
21362,28.0,18.0,4.6,2.0
21363,10.0,6.0,4.0,1.0
21364,32.0,18.0,3.5714285714285716,3.0
21365,85.0,65.0,7.5,6.0
21366,35.0,29.0,10.666666666666666,0.0
21367,129.0,-7.0,0.8970588235294118,5.0
21368,29.0,13.0,2.625,3.0
21369,18.0,16.0,17.0,1.0
21370,8.0,6.0,7.0,1.0
21371,49.0,27.0,3.4545454545454546,5.0
21372,49.0,39.0,8.8,3.0
21373,91.0,83.0,21.75,2.0
21374,69.0,47.0,5.2727272727272725,2.0
21375,21.0,15.0,6.0,1.0
21376,22.0,6.0,1.75,2.0
21377,69.0,17.0,1.6538461538461537,8.0
21378,4.0,0.0,1.0,0.0
21379,37.0,15.0,2.3636363636363638,6.0
21380,15.0,7.0,2.75,1.0
21381,9.0,7.0,8.0,1.0
21382,11.0,7.0,4.5,2.0
21383,44.0,30.0,5.285714285714286,2.0
