UID,success_sum,mode_sum,os_sum,version_sum,device1_sum_x,device2_sum_x,device_code1_sum_x,device_code2_sum_x,device_code3_sum_x,mac1_sum_x,mac2_sum,ip1_sum_x,ip2_sum,wifi_sum,geo_code_sum_x,ip1_sub_sum_x,ip2_sub_sum,channel_sum,amt_src1_sum,merchant_sum,code1_sum,code2_sum,trans_type1_sum,acc_id1_sum,device_code1_sum_y,device_code2_sum_y,device_code3_sum_y,device1_sum_y,device2_sum_y,mac1_sum_y,ip1_sum_y,amt_src2_sum,acc_id2_sum,acc_id3_sum,geo_code_sum_y,trans_type2_sum,market_code_sum,market_type_sum,ip1_sub_sum_y
21416,73.0,73.0,73.0,59.0,59.0,57.0,,,59.0,,,53.0,12.0,4.0,34.0,53.0,12.0,30.0,30.0,30.0,,,30.0,28.0,,,30.0,30.0,30.0,,30.0,28.0,13.0,13.0,23.0,30.0,8.0,8.0,30.0
21417,44.0,44.0,44.0,44.0,44.0,34.0,,,44.0,,,44.0,,5.0,21.0,44.0,,20.0,20.0,20.0,,,20.0,11.0,,,19.0,19.0,19.0,,19.0,12.0,4.0,4.0,19.0,20.0,2.0,2.0,19.0
21418,38.0,41.0,41.0,38.0,38.0,38.0,38.0,38.0,,9.0,37.0,30.0,,27.0,,30.0,,17.0,17.0,17.0,,,17.0,3.0,17.0,17.0,,17.0,17.0,17.0,17.0,8.0,,,,17.0,,,17.0
21419,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,,1.0,8.0,9.0,,,9.0,9.0,,14.0,14.0,14.0,,,14.0,10.0,14.0,14.0,,14.0,14.0,14.0,14.0,11.0,,,14.0,14.0,5.0,5.0,14.0
21420,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,,2.0,2.0,4.0,,1.0,4.0,4.0,,15.0,15.0,15.0,,,15.0,5.0,15.0,5.0,,15.0,15.0,15.0,15.0,10.0,5.0,5.0,15.0,15.0,5.0,5.0,15.0
21421,13.0,13.0,13.0,13.0,13.0,9.0,13.0,13.0,,,13.0,13.0,,,13.0,13.0,,13.0,13.0,13.0,,,13.0,5.0,13.0,13.0,,13.0,13.0,13.0,13.0,5.0,5.0,5.0,13.0,13.0,,,13.0
21422,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0
21423,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,1.0,,,3.0,3.0,3.0,,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0
21424,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,,,3.0
21425,7.0,10.0,10.0,7.0,7.0,6.0,7.0,7.0,,2.0,5.0,7.0,,,,7.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0
21426,22.0,22.0,22.0,18.0,18.0,17.0,18.0,18.0,,,18.0,18.0,4.0,4.0,18.0,18.0,4.0,5.0,5.0,5.0,,,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,1.0,,,5.0,5.0,,,5.0
21427,11.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,,3.0,8.0,11.0,,,7.0,11.0,,4.0,4.0,4.0,,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,,4.0
21428,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
21429,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
21430,21.0,21.0,21.0,21.0,21.0,19.0,21.0,21.0,,,21.0,21.0,,19.0,21.0,21.0,,19.0,19.0,19.0,,,19.0,7.0,19.0,19.0,,19.0,19.0,19.0,19.0,8.0,3.0,3.0,19.0,19.0,,,19.0
21431,31.0,31.0,31.0,22.0,22.0,18.0,,,22.0,,,22.0,9.0,,5.0,22.0,9.0,11.0,11.0,11.0,,,11.0,8.0,,,11.0,11.0,11.0,,11.0,8.0,,,11.0,11.0,4.0,4.0,11.0
21432,28.0,34.0,34.0,28.0,28.0,19.0,28.0,28.0,,,28.0,28.0,,16.0,28.0,28.0,,7.0,7.0,7.0,,,7.0,1.0,7.0,7.0,,7.0,7.0,7.0,7.0,4.0,1.0,1.0,7.0,7.0,,,7.0
21433,52.0,60.0,60.0,34.0,34.0,33.0,34.0,34.0,,,34.0,34.0,18.0,15.0,34.0,34.0,18.0,10.0,10.0,10.0,,,10.0,2.0,10.0,10.0,,10.0,10.0,10.0,10.0,6.0,2.0,2.0,10.0,10.0,4.0,4.0,10.0
21434,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,4.0,30.0,26.0,,9.0,22.0,26.0,,13.0,13.0,13.0,,,13.0,2.0,13.0,13.0,,13.0,13.0,13.0,13.0,6.0,,,13.0,13.0,1.0,1.0,13.0
21435,105.0,169.0,169.0,105.0,105.0,,105.0,105.0,,,105.0,105.0,,,,105.0,,70.0,70.0,70.0,32.0,,70.0,56.0,,,,,36.0,,36.0,56.0,,,,70.0,,,36.0
21436,26.0,35.0,35.0,26.0,26.0,20.0,,,26.0,,,25.0,,18.0,4.0,25.0,,19.0,19.0,19.0,,,19.0,13.0,1.0,1.0,17.0,18.0,18.0,1.0,18.0,13.0,2.0,2.0,18.0,19.0,,,18.0
21437,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,12.0,,12.0,12.0,12.0,,3.0,3.0,3.0,,,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
21438,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,,1.0,7.0,8.0,,,,8.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0
21439,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,,,3.0,3.0,,,3.0
21440,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,,,3.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
21441,24.0,24.0,24.0,24.0,24.0,20.0,,,24.0,,,24.0,,4.0,1.0,24.0,,6.0,6.0,6.0,,,6.0,2.0,,,6.0,6.0,6.0,,6.0,3.0,2.0,2.0,3.0,6.0,,,6.0
21442,23.0,32.0,32.0,23.0,23.0,20.0,23.0,23.0,,,23.0,23.0,,,23.0,23.0,,11.0,11.0,11.0,,,11.0,7.0,11.0,11.0,,11.0,11.0,11.0,11.0,7.0,6.0,6.0,11.0,11.0,,,11.0
21443,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,,4.0,4.0,,,4.0,4.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0
21444,11.0,11.0,11.0,11.0,11.0,11.0,,,11.0,,,11.0,,,6.0,11.0,,2.0,2.0,2.0,,,2.0,1.0,,,2.0,2.0,2.0,,2.0,2.0,,,2.0,,,,2.0
21445,58.0,78.0,78.0,58.0,58.0,55.0,58.0,58.0,,6.0,52.0,58.0,,31.0,58.0,58.0,,54.0,54.0,54.0,,,54.0,48.0,39.0,36.0,,39.0,39.0,39.0,39.0,51.0,45.0,45.0,14.0,47.0,2.0,2.0,39.0
21446,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,1.0,15.0,16.0,,5.0,9.0,16.0,,4.0,4.0,4.0,,,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,1.0,,,4.0,4.0,,,4.0
21447,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0
21448,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,,,4.0,4.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0
21449,64.0,68.0,68.0,64.0,64.0,57.0,,,64.0,,,64.0,,8.0,4.0,64.0,,32.0,32.0,32.0,,,32.0,16.0,3.0,3.0,21.0,24.0,24.0,3.0,24.0,16.0,11.0,11.0,22.0,32.0,,,24.0
21450,11.0,11.0,11.0,11.0,11.0,7.0,,,11.0,,,11.0,,7.0,,11.0,,11.0,11.0,11.0,,,11.0,5.0,,,11.0,11.0,11.0,,11.0,8.0,3.0,3.0,11.0,11.0,4.0,4.0,11.0
21451,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,,3.0,10.0,13.0,,5.0,7.0,13.0,,8.0,8.0,8.0,,,8.0,4.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,8.0,8.0,4.0,4.0,8.0
21452,55.0,61.0,61.0,33.0,33.0,28.0,33.0,33.0,,,33.0,33.0,22.0,11.0,33.0,33.0,22.0,8.0,8.0,8.0,,,8.0,1.0,8.0,8.0,,8.0,8.0,8.0,8.0,2.0,,,8.0,8.0,1.0,1.0,8.0
21453,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,6.0,6.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,,,4.0
21454,10.0,11.0,11.0,8.0,8.0,6.0,,,8.0,,,8.0,,2.0,4.0,8.0,,3.0,3.0,3.0,,,3.0,1.0,,,3.0,3.0,3.0,,3.0,2.0,,,3.0,3.0,,,3.0
21455,15.0,15.0,15.0,14.0,14.0,14.0,,,14.0,,,12.0,1.0,11.0,1.0,12.0,1.0,6.0,6.0,6.0,,,6.0,3.0,,,6.0,6.0,6.0,,6.0,6.0,,,6.0,,,,6.0
21456,6.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,,,6.0,6.0,,,6.0,6.0,,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,,,3.0
21457,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,10.0,,10.0,10.0,,10.0,10.0,10.0,10.0,3.0,,,10.0,10.0,,,10.0
21458,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,,,3.0,3.0,,,3.0
21459,29.0,29.0,29.0,22.0,22.0,18.0,22.0,22.0,,,22.0,22.0,7.0,8.0,22.0,22.0,7.0,9.0,9.0,9.0,3.0,,9.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,7.0,,,6.0,7.0,4.0,4.0,6.0
21460,47.0,47.0,47.0,47.0,47.0,41.0,47.0,47.0,,14.0,33.0,47.0,,23.0,44.0,47.0,,7.0,7.0,7.0,,,7.0,1.0,7.0,7.0,,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,7.0,,,7.0
21461,25.0,25.0,25.0,22.0,22.0,22.0,,,22.0,,,16.0,3.0,3.0,1.0,16.0,3.0,8.0,8.0,8.0,,,8.0,6.0,,,8.0,8.0,8.0,,8.0,6.0,,,8.0,8.0,,,8.0
21462,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
21463,389.0,409.0,409.0,204.0,208.0,198.0,2.0,2.0,200.0,1.0,7.0,182.0,172.0,86.0,88.0,182.0,172.0,1126.0,1126.0,1126.0,989.0,14.0,1126.0,1073.0,5.0,5.0,91.0,90.0,94.0,5.0,98.0,1094.0,38.0,45.0,92.0,1100.0,13.0,13.0,98.0
21464,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,,1.0,8.0,9.0,,,6.0,9.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
21465,15.0,15.0,15.0,15.0,15.0,15.0,,,15.0,,,12.0,,11.0,6.0,12.0,,13.0,13.0,13.0,,,13.0,9.0,,,13.0,13.0,13.0,,13.0,12.0,3.0,3.0,13.0,7.0,1.0,1.0,13.0
21466,23.0,26.0,26.0,18.0,18.0,15.0,18.0,,,8.0,10.0,18.0,5.0,7.0,18.0,18.0,5.0,7.0,7.0,7.0,,,7.0,2.0,7.0,,,7.0,7.0,7.0,7.0,2.0,1.0,1.0,7.0,7.0,,,7.0
21467,42.0,42.0,42.0,42.0,42.0,40.0,42.0,42.0,,3.0,39.0,42.0,,9.0,42.0,42.0,,14.0,14.0,14.0,4.0,,14.0,11.0,10.0,10.0,,10.0,10.0,10.0,10.0,14.0,,,10.0,14.0,7.0,7.0,10.0
21468,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,,83.0,81.0,,36.0,83.0,81.0,,9.0,9.0,9.0,5.0,,9.0,6.0,4.0,4.0,,4.0,4.0,4.0,4.0,8.0,,,4.0,7.0,1.0,1.0,4.0
21469,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,3.0,3.0,6.0,,2.0,6.0,6.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
21470,132.0,132.0,132.0,132.0,132.0,130.0,132.0,132.0,,4.0,128.0,132.0,,91.0,132.0,132.0,,7.0,7.0,7.0,3.0,,7.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,7.0,,,4.0
21471,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,,,9.0,9.0,,,9.0,9.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0
21472,6.0,6.0,6.0,6.0,6.0,5.0,,,6.0,,,6.0,,,,6.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0
21473,15.0,15.0,15.0,15.0,15.0,12.0,15.0,15.0,,,15.0,15.0,,,15.0,15.0,,4.0,4.0,4.0,,,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,,,4.0,4.0,2.0,2.0,4.0
21474,24.0,24.0,24.0,24.0,24.0,18.0,24.0,24.0,,,24.0,24.0,,17.0,12.0,24.0,,5.0,5.0,5.0,,,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,,,,4.0,5.0,,,5.0
21475,123.0,123.0,123.0,95.0,95.0,93.0,95.0,95.0,,14.0,66.0,95.0,28.0,26.0,95.0,95.0,28.0,38.0,38.0,38.0,22.0,,38.0,26.0,10.0,10.0,4.0,9.0,10.0,9.0,14.0,35.0,10.0,8.0,10.0,32.0,8.0,8.0,14.0
21476,27.0,27.0,27.0,27.0,27.0,26.0,,,27.0,,,27.0,,7.0,10.0,27.0,,2.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,1.0
21477,110.0,183.0,183.0,110.0,110.0,,110.0,110.0,,,110.0,110.0,,,,110.0,,72.0,72.0,72.0,31.0,,72.0,55.0,,,,,39.0,,39.0,55.0,,,,72.0,,,39.0
21478,20.0,20.0,20.0,20.0,20.0,18.0,20.0,20.0,,,20.0,20.0,,15.0,20.0,20.0,,10.0,10.0,10.0,,,10.0,2.0,10.0,10.0,,10.0,10.0,10.0,10.0,6.0,1.0,1.0,10.0,10.0,4.0,4.0,10.0
21479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
21480,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,,,9.0,9.0,,5.0,9.0,9.0,,12.0,12.0,12.0,,,12.0,3.0,12.0,10.0,,12.0,12.0,12.0,12.0,7.0,3.0,3.0,12.0,12.0,,,12.0
21481,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,,,3.0,3.0,,5.0,5.0,5.0,,,5.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,,,5.0
21482,32.0,35.0,35.0,32.0,32.0,28.0,32.0,32.0,,1.0,31.0,32.0,,11.0,9.0,32.0,,11.0,11.0,11.0,,,11.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,5.0,5.0,7.0,11.0,,,10.0
21483,27.0,29.0,29.0,27.0,27.0,19.0,,,27.0,,,27.0,,,,27.0,,15.0,15.0,15.0,,,15.0,12.0,,,13.0,13.0,13.0,,13.0,12.0,1.0,1.0,,15.0,4.0,4.0,13.0
21484,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,,,8.0,8.0,,7.0,8.0,8.0,,15.0,15.0,15.0,,,15.0,9.0,12.0,12.0,3.0,15.0,15.0,12.0,15.0,10.0,5.0,5.0,15.0,15.0,2.0,2.0,15.0
21485,187.0,208.0,208.0,143.0,143.0,134.0,143.0,143.0,,7.0,136.0,143.0,40.0,4.0,143.0,143.0,40.0,52.0,52.0,52.0,9.0,,52.0,49.0,33.0,33.0,,33.0,33.0,33.0,33.0,50.0,16.0,16.0,33.0,52.0,3.0,3.0,33.0
21486,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,,,3.0,2.0,,,3.0
21487,75.0,90.0,90.0,69.0,71.0,52.0,,,70.0,,,70.0,,,13.0,70.0,,82.0,82.0,82.0,,8.0,82.0,18.0,,,18.0,13.0,18.0,,18.0,23.0,12.0,7.0,18.0,26.0,4.0,4.0,18.0
21488,47.0,52.0,52.0,39.0,39.0,37.0,,,39.0,,,39.0,8.0,9.0,11.0,39.0,8.0,32.0,32.0,32.0,6.0,,32.0,25.0,2.0,2.0,18.0,20.0,20.0,2.0,20.0,27.0,18.0,18.0,20.0,32.0,3.0,3.0,20.0
21489,3.0,3.0,3.0,3.0,3.0,2.0,,,3.0,,,3.0,,2.0,2.0,3.0,,6.0,6.0,6.0,,,6.0,2.0,2.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,2.0,6.0,6.0,2.0,2.0,6.0
21490,36.0,36.0,36.0,33.0,33.0,31.0,33.0,33.0,,,33.0,33.0,,5.0,33.0,33.0,,13.0,13.0,13.0,5.0,4.0,13.0,11.0,2.0,2.0,,2.0,2.0,2.0,2.0,11.0,,,2.0,12.0,2.0,2.0,2.0
21491,66.0,66.0,66.0,48.0,48.0,38.0,,,48.0,,,48.0,18.0,25.0,7.0,48.0,18.0,22.0,22.0,22.0,,,22.0,13.0,,,22.0,22.0,22.0,,22.0,14.0,,,22.0,22.0,5.0,5.0,22.0
21492,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,,3.0,6.0,9.0,,,9.0,9.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
21493,64.0,64.0,64.0,52.0,52.0,50.0,52.0,52.0,,,52.0,50.0,12.0,,27.0,50.0,12.0,8.0,8.0,8.0,,,8.0,,5.0,5.0,,1.0,5.0,1.0,5.0,7.0,2.0,5.0,3.0,1.0,,,5.0
21494,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,,,3.0,,2.0,,3.0,,4.0,4.0,4.0,,,4.0,,,,4.0,4.0,4.0,,4.0,2.0,,,4.0,4.0,2.0,2.0,4.0
21495,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,,2.0,6.0,7.0,,4.0,5.0,7.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,,,3.0
21496,9.0,12.0,12.0,9.0,9.0,6.0,,,9.0,,,9.0,,,,9.0,,12.0,12.0,12.0,,,12.0,4.0,,,12.0,12.0,12.0,,12.0,8.0,4.0,4.0,,12.0,4.0,4.0,12.0
21497,23.0,30.0,30.0,23.0,23.0,13.0,23.0,20.0,2.0,6.0,17.0,23.0,,3.0,2.0,23.0,,12.0,12.0,12.0,,,12.0,2.0,12.0,12.0,,12.0,12.0,12.0,12.0,4.0,,,,12.0,,,12.0
21498,41.0,48.0,48.0,41.0,41.0,36.0,,,41.0,,,41.0,,6.0,20.0,41.0,,16.0,16.0,16.0,,,16.0,13.0,,,16.0,16.0,16.0,,16.0,16.0,4.0,4.0,16.0,16.0,4.0,4.0,16.0
21499,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,5.0,5.0,,4.0,5.0,5.0,,9.0,9.0,9.0,,,9.0,3.0,7.0,1.0,2.0,9.0,9.0,7.0,9.0,6.0,3.0,3.0,9.0,9.0,3.0,3.0,9.0
21500,29.0,34.0,34.0,21.0,21.0,20.0,21.0,21.0,,,21.0,21.0,8.0,17.0,,21.0,8.0,6.0,6.0,6.0,,,6.0,,6.0,6.0,,6.0,6.0,6.0,6.0,3.0,,,,4.0,3.0,3.0,6.0
21501,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,2.0,2.0,2.0,,5.0,5.0,5.0,,,5.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,,,5.0,5.0,,,5.0
21502,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
21503,24.0,24.0,24.0,24.0,24.0,20.0,24.0,24.0,,2.0,22.0,24.0,,3.0,12.0,24.0,,6.0,6.0,6.0,,,6.0,3.0,6.0,6.0,,6.0,6.0,6.0,6.0,3.0,,,3.0,6.0,,,6.0
21504,12.0,12.0,12.0,12.0,12.0,11.0,12.0,10.0,,,12.0,12.0,,11.0,12.0,12.0,,12.0,12.0,12.0,,,12.0,1.0,12.0,10.0,,12.0,12.0,12.0,12.0,2.0,1.0,1.0,12.0,12.0,,,12.0
21505,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,,,16.0,16.0,,15.0,16.0,16.0,,8.0,8.0,8.0,,,8.0,5.0,8.0,8.0,,8.0,8.0,8.0,8.0,6.0,2.0,2.0,6.0,8.0,1.0,1.0,8.0
21506,10.0,13.0,13.0,10.0,10.0,9.0,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
21507,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,6.0,5.0,,,6.0,6.0,6.0,,6.0,6.0,,,6.0,4.0,4.0,4.0,6.0
21508,9.0,11.0,11.0,9.0,9.0,7.0,,,9.0,,,9.0,,,,9.0,,6.0,6.0,6.0,,,6.0,2.0,,,4.0,4.0,4.0,,4.0,4.0,,,,6.0,2.0,2.0,4.0
21509,188.0,192.0,192.0,174.0,176.0,169.0,174.0,174.0,,10.0,164.0,178.0,2.0,,129.0,178.0,2.0,102.0,102.0,102.0,25.0,54.0,102.0,16.0,21.0,21.0,,21.0,21.0,21.0,23.0,16.0,4.0,4.0,21.0,97.0,16.0,16.0,23.0
21510,48.0,48.0,48.0,48.0,48.0,35.0,48.0,48.0,,,48.0,48.0,,2.0,38.0,48.0,,21.0,21.0,21.0,,,21.0,11.0,21.0,21.0,,21.0,21.0,21.0,21.0,18.0,10.0,10.0,18.0,21.0,,,21.0
21511,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
21512,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,,,12.0,12.0,,,12.0,12.0,,10.0,10.0,10.0,,,10.0,5.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,5.0,5.0,10.0
21513,94.0,95.0,95.0,65.0,65.0,64.0,65.0,65.0,,3.0,62.0,65.0,29.0,51.0,65.0,65.0,29.0,10.0,10.0,10.0,4.0,,10.0,7.0,5.0,5.0,,5.0,5.0,5.0,5.0,10.0,2.0,2.0,5.0,10.0,3.0,3.0,5.0
21514,18.0,18.0,18.0,18.0,18.0,15.0,18.0,18.0,,,,18.0,,,8.0,18.0,,35.0,35.0,35.0,,4.0,35.0,6.0,31.0,31.0,,31.0,31.0,6.0,31.0,6.0,6.0,6.0,29.0,35.0,2.0,2.0,31.0
21515,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,5.0,1.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,,,5.0
21516,16.0,25.0,25.0,16.0,16.0,12.0,,,16.0,,,16.0,,,2.0,16.0,,12.0,12.0,12.0,,,12.0,4.0,,,8.0,8.0,8.0,,8.0,8.0,,,8.0,12.0,4.0,4.0,8.0
21517,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,4.0,5.0,,,5.0,5.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0
21518,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
21519,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,3.0,4.0,,3.0,4.0,4.0,,2.0,2.0,2.0,,,2.0,,,,,,,,,2.0,,,,2.0,,,
21520,38.0,41.0,41.0,38.0,38.0,33.0,38.0,38.0,,3.0,35.0,38.0,,11.0,38.0,38.0,,14.0,14.0,14.0,,,14.0,8.0,14.0,14.0,,14.0,14.0,14.0,14.0,10.0,3.0,3.0,14.0,14.0,2.0,2.0,14.0
21521,7.0,8.0,8.0,7.0,7.0,6.0,,,7.0,,,7.0,,,4.0,7.0,,3.0,3.0,3.0,,,3.0,3.0,,,2.0,2.0,2.0,,2.0,3.0,,,2.0,3.0,1.0,1.0,2.0
21522,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,,,7.0,7.0,,6.0,7.0,7.0,,5.0,5.0,5.0,,,5.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0
21523,72.0,73.0,73.0,67.0,67.0,57.0,67.0,67.0,1.0,12.0,55.0,67.0,5.0,4.0,67.0,67.0,5.0,16.0,16.0,16.0,,,16.0,5.0,16.0,16.0,,16.0,16.0,16.0,16.0,5.0,2.0,2.0,16.0,14.0,1.0,1.0,16.0
21524,20.0,22.0,22.0,20.0,20.0,13.0,20.0,20.0,,2.0,18.0,20.0,,11.0,16.0,20.0,,10.0,10.0,10.0,,,10.0,3.0,10.0,10.0,,10.0,10.0,10.0,10.0,6.0,3.0,3.0,10.0,10.0,,,10.0
21525,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,4.0,1.0,5.0,10.0,,,8.0,10.0,,8.0,8.0,8.0,,,8.0,4.0,2.0,2.0,6.0,8.0,8.0,2.0,8.0,8.0,,,8.0,,,,8.0
21526,10.0,12.0,12.0,10.0,10.0,8.0,,,10.0,,,10.0,,,,10.0,,4.0,4.0,4.0,,,4.0,2.0,,,2.0,2.0,2.0,,2.0,2.0,,,,4.0,,,2.0
21527,164.0,170.0,170.0,71.0,71.0,62.0,,,71.0,,,71.0,91.0,41.0,6.0,71.0,91.0,34.0,34.0,34.0,,2.0,34.0,14.0,,,32.0,32.0,32.0,,32.0,22.0,,,32.0,34.0,9.0,9.0,32.0
